n pattern algo avg_time_micro
60700 almost hybrid 4066.8
60800 almost merge 5567.4
60800 almost hybrid 4097.4
60900 almost merge 5584.2
60900 almost hybrid 4085.6
61000 almost merge 5582.8
61000 almost hybrid 4095.8
61100 almost merge 5595.8
61100 almost hybrid 4104.4
61200 almost merge 5606
61200 almost hybrid 4116.4
61300 almost merge 5612.6
61300 almost hybrid 4123.8
61400 almost merge 5623.6
61400 almost hybrid 4127.8
61500 almost merge 5647.2
61500 almost hybrid 4136.8
61600 almost merge 5652.4
61600 almost hybrid 4118.8
61700 almost merge 5683.4
61700 almost hybrid 4129.2
61800 almost merge 5690.8
61800 almost hybrid 4131.8
61900 almost merge 5696.6
61900 almost hybrid 4140.6
62000 almost merge 5709
62000 almost hybrid 4158.4
62100 almost merge 5721.4
62100 almost hybrid 4150
62200 almost merge 5736.2
62200 almost hybrid 4162
62300 almost merge 5739.6
62300 almost hybrid 4164.6
62400 almost merge 5758.8
62400 almost hybrid 4172
62500 almost merge 5756.2
62500 almost hybrid 4185.2
62600 almost merge 5777.4
62600 almost hybrid 4194.6
62700 almost merge 5790.8
62700 almost hybrid 4193.8
62800 almost merge 5805.2
62800 almost hybrid 4201.4
62900 almost merge 5807.8
62900 almost hybrid 4201.8
63000 almost merge 5821.6
63000 almost hybrid 4210.2
63100 almost merge 5829.2
63100 almost hybrid 4224
63200 almost merge 5820.8
63200 almost hybrid 4230
63300 almost merge 5840.6
63300 almost hybrid 4224.6
63400 almost merge 5851.2
63400 almost hybrid 4233.6
63500 almost merge 5859.6
63500 almost hybrid 4254.2
63600 almost merge 5865
63600 almost hybrid 4259.6
63700 almost merge 5875
63700 almost hybrid 4266.6
63800 almost merge 5875.8
63800 almost hybrid 4274
63900 almost merge 5891.8
63900 almost hybrid 4269
64000 almost merge 5927.6
64000 almost hybrid 4281.6
64100 almost merge 5906
64100 almost hybrid 4281.8
64200 almost merge 5919.2
64200 almost hybrid 4302.4
64300 almost merge 5923.2
64300 almost hybrid 4298.4
64400 almost merge 5940.6
64400 almost hybrid 4303.6
64500 almost merge 5941.4
64500 almost hybrid 4310.6
64600 almost merge 5957.6
64600 almost hybrid 4327.8
64700 almost merge 5957.8
64700 almost hybrid 4337.2
64800 almost merge 5973.4
64800 almost hybrid 4326.8
64900 almost merge 5984.4
64900 almost hybrid 4342.2
65000 almost merge 5998.6
65000 almost hybrid 4347.2
65100 almost merge 5998.2
65100 almost hybrid 4364.6
65200 almost merge 6020.8
65200 almost hybrid 4352.2
65300 almost merge 6033.2
65300 almost hybrid 4372.6
65400 almost merge 6043
65400 almost hybrid 4385.2
65500 almost merge 6052
65500 almost hybrid 4392.6
65600 almost merge 6087.4
65600 almost hybrid 4395.6
65700 almost merge 6089.6
65700 almost hybrid 4427
65800 almost merge 6118.8
65800 almost hybrid 4420.8
65900 almost merge 6117.2
65900 almost hybrid 4417.2
66000 almost merge 6130.6
66000 almost hybrid 4435.6
66100 almost merge 6144.8
66100 almost hybrid 4447.2
66200 almost merge 6144.2
66200 almost hybrid 4442.6
66300 almost merge 6155.2
66300 almost hybrid 4467
66400 almost merge 6162.8
66400 almost hybrid 4458.6
66500 almost merge 6305
66500 almost hybrid 4773.8
66600 almost merge 6504.2
66600 almost hybrid 4858.8
66700 almost merge 6372.6
66700 almost hybrid 4844.6
66800 almost merge 6545.2
66800 almost hybrid 8443.6
66900 almost merge 7431.4
66900 almost hybrid 4648.2
67000 almost merge 6304.6
67000 almost hybrid 4600.8
67100 almost merge 6398
67100 almost hybrid 4632.4
67200 almost merge 6377
67200 almost hybrid 4705.8
67300 almost merge 6396.4
67300 almost hybrid 4590.2
67400 almost merge 6332
67400 almost hybrid 4585.4
67500 almost merge 6514
67500 almost hybrid 4624.8
67600 almost merge 6397.4
67600 almost hybrid 4641
67700 almost merge 6464.6
67700 almost hybrid 4655
67800 almost merge 6529
67800 almost hybrid 4681.8
67900 almost merge 6452.2
67900 almost hybrid 4616.2
68000 almost merge 6425.8
68000 almost hybrid 4677.2
68100 almost merge 6532.8
68100 almost hybrid 4629.4
68200 almost merge 6476.8
68200 almost hybrid 4646
68300 almost merge 6642.8
68300 almost hybrid 4688.8
68400 almost merge 6565.2
68400 almost hybrid 4694.4
68500 almost merge 6526.6
68500 almost hybrid 4717
68600 almost merge 6665.8
68600 almost hybrid 4720.4
68700 almost merge 6533.2
68700 almost hybrid 4744.2
68800 almost merge 6548
68800 almost hybrid 4756
68900 almost merge 6616.4
68900 almost hybrid 4736.4
69000 almost merge 6531.4
69000 almost hybrid 4721.8
69100 almost merge 6536.6
69100 almost hybrid 4870.6
69200 almost merge 6589
69200 almost hybrid 4782
69300 almost merge 6603
69300 almost hybrid 4804.8
69400 almost merge 6687
69400 almost hybrid 4708
69500 almost merge 6518.4
69500 almost hybrid 4688
69600 almost merge 6520.4
69600 almost hybrid 4734.4
69700 almost merge 6554.6
69700 almost hybrid 4758
69800 almost merge 6564.2
69800 almost hybrid 4707.8
69900 almost merge 6507.2
69900 almost hybrid 4695
70000 almost merge 6527.6
70000 almost hybrid 4697.4
70100 almost merge 6541.8
70100 almost hybrid 4718
70200 almost merge 6544.2
70200 almost hybrid 4710.6
70300 almost merge 6533
70300 almost hybrid 4730.8
70400 almost merge 6573.4
70400 almost hybrid 4770.2
70500 almost merge 6598.8
70500 almost hybrid 4747.6
70600 almost merge 6565.8
70600 almost hybrid 4738.6
70700 almost merge 6584
70700 almost hybrid 4741.8
70800 almost merge 6733
70800 almost hybrid 4864.8
70900 almost merge 6916.8
70900 almost hybrid 4872.4
71000 almost merge 6733.8
71000 almost hybrid 4920.6
71100 almost merge 6780.4
71100 almost hybrid 4861.6
71200 almost merge 6793
71200 almost hybrid 4909
71300 almost merge 6776.6
71300 almost hybrid 4878
71400 almost merge 7028.6
71400 almost hybrid 4933.2
71500 almost merge 6781.2
71500 almost hybrid 4908.2
71600 almost merge 6807.2
71600 almost hybrid 4936.6
71700 almost merge 7000.2
71700 almost hybrid 4905
71800 almost merge 6838.2
71800 almost hybrid 4932
71900 almost merge 7007.8
71900 almost hybrid 4949
72000 almost merge 6845.4
72000 almost hybrid 4960
72100 almost merge 6887.6
72100 almost hybrid 4975
72200 almost merge 6869.2
72200 almost hybrid 4932.2
72300 almost merge 6948.8
72300 almost hybrid 4984.4
72400 almost merge 7023.8
72400 almost hybrid 5031
72500 almost merge 6904.2
72500 almost hybrid 4936.2
72600 almost merge 6859.8
72600 almost hybrid 5051
72700 almost merge 6856
72700 almost hybrid 4893.8
72800 almost merge 6833.2
72800 almost hybrid 5016
72900 almost merge 6890.2
72900 almost hybrid 5030.4
73000 almost merge 6940.8
73000 almost hybrid 4983.2
73100 almost merge 7082.8
73100 almost hybrid 5038.6
73200 almost merge 7022.4
73200 almost hybrid 5073.4
73300 almost merge 7030
73300 almost hybrid 5081.4
73400 almost merge 7015.2
73400 almost hybrid 5064.2
73500 almost merge 7121
73500 almost hybrid 5111.6
73600 almost merge 7047.4
73600 almost hybrid 5076
73700 almost merge 7103
73700 almost hybrid 5080
73800 almost merge 7068
73800 almost hybrid 5072.4
73900 almost merge 7056.6
73900 almost hybrid 5222
74000 almost merge 7122.4
74000 almost hybrid 5105.8
74100 almost merge 7028.6
74100 almost hybrid 5066.6
74200 almost merge 7058.8
74200 almost hybrid 5116.6
74300 almost merge 7059.4
74300 almost hybrid 5206
74400 almost merge 7252
74400 almost hybrid 5170.8
74500 almost merge 7129.2
74500 almost hybrid 5099.8
74600 almost merge 7119.6
74600 almost hybrid 5124.4
74700 almost merge 7096.4
74700 almost hybrid 5145.8
74800 almost merge 7170.2
74800 almost hybrid 5146.8
74900 almost merge 7303.6
74900 almost hybrid 5189
75000 almost merge 7154.2
75000 almost hybrid 5178.2
75100 almost merge 7156.6
75100 almost hybrid 5112.6
75200 almost merge 7122
75200 almost hybrid 5183.4
75300 almost merge 7218.8
75300 almost hybrid 5187.2
75400 almost merge 7361.6
75400 almost hybrid 5148
75500 almost merge 7169.6
75500 almost hybrid 5143.6
75600 almost merge 7161.4
75600 almost hybrid 5165.4
75700 almost merge 7185.8
75700 almost hybrid 5158.6
75800 almost merge 7214
75800 almost hybrid 5279.6
75900 almost merge 7238.4
75900 almost hybrid 5172.6
76000 almost merge 7279.6
76000 almost hybrid 5236.6
76100 almost merge 7289.6
76100 almost hybrid 5197.6
76200 almost merge 7254.4
76200 almost hybrid 5238.8
76300 almost merge 7303.4
76300 almost hybrid 5346
76400 almost merge 7273
76400 almost hybrid 5217.8
76500 almost merge 7248
76500 almost hybrid 5222
76600 almost merge 7259.6
76600 almost hybrid 5236.6
76700 almost merge 7294.4
76700 almost hybrid 5334
76800 almost merge 7437.8
76800 almost hybrid 5226.2
76900 almost merge 7269.2
76900 almost hybrid 5220.4
77000 almost merge 7283.8
77000 almost hybrid 5241
77100 almost merge 7304.8
77100 almost hybrid 5248.4
77200 almost merge 7316
77200 almost hybrid 5254.2
77300 almost merge 7577.4
77300 almost hybrid 5376.4
77400 almost merge 7480.6
77400 almost hybrid 5413
77500 almost merge 7354
77500 almost hybrid 5279.2
77600 almost merge 11738
77600 almost hybrid 6220
77700 almost merge 7391.8
77700 almost hybrid 5285.2
77800 almost merge 7360
77800 almost hybrid 5393.2
77900 almost merge 7495.6
77900 almost hybrid 5385.8
78000 almost merge 7470.6
78000 almost hybrid 5348.2
78100 almost merge 7406.6
78100 almost hybrid 5459.6
78200 almost merge 7708.6
78200 almost hybrid 5334
78300 almost merge 7423.4
78300 almost hybrid 5318.2
78400 almost merge 7434.2
78400 almost hybrid 5337.2
78500 almost merge 7441
78500 almost hybrid 5335.8
78600 almost merge 7663.6
78600 almost hybrid 5438.8
78700 almost merge 7868.8
78700 almost hybrid 5713.8
78800 almost merge 7812.2
78800 almost hybrid 5378.8
78900 almost merge 7466
78900 almost hybrid 5373.2
79000 almost merge 7462.4
79000 almost hybrid 5505
79100 almost merge 7507.2
79100 almost hybrid 5385.8
79200 almost merge 7516.6
79200 almost hybrid 5449.8
79300 almost merge 7668.6
79300 almost hybrid 5403
79400 almost merge 7511.8
79400 almost hybrid 5419
79500 almost merge 7750.8
79500 almost hybrid 5442.8
79600 almost merge 7538.8
79600 almost hybrid 5435.6
79700 almost merge 7559.8
79700 almost hybrid 5498.6
79800 almost merge 7595.2
79800 almost hybrid 5434.6
79900 almost merge 7572
79900 almost hybrid 5422.6
80000 almost merge 7669.6
80000 almost hybrid 5549.2
80100 almost merge 7670.8
80100 almost hybrid 5460
80200 almost merge 7611.6
80200 almost hybrid 5464
80300 almost merge 7680.8
80300 almost hybrid 5537
80400 almost merge 7755.8
80400 almost hybrid 5494
80500 almost merge 7636.2
80500 almost hybrid 5481.6
80600 almost merge 7709.4
80600 almost hybrid 5511.2
80700 almost merge 7638.6
80700 almost hybrid 5491.8
80800 almost merge 7729.2
80800 almost hybrid 5763.8
80900 almost merge 7860.6
80900 almost hybrid 5594.4
81000 almost merge 7688.6
81000 almost hybrid 5505.2
81100 almost merge 7699
81100 almost hybrid 5561.4
81200 almost merge 7721.4
81200 almost hybrid 5588.4
81300 almost merge 7802
81300 almost hybrid 5607.8
81400 almost merge 7781.6
81400 almost hybrid 5604.4
81500 almost merge 7748.6
81500 almost hybrid 5541.8
81600 almost merge 7750.8
81600 almost hybrid 5617
81700 almost merge 7904.4
81700 almost hybrid 5650.8
81800 almost merge 7775.8
81800 almost hybrid 5567.6
81900 almost merge 7775.6
81900 almost hybrid 5575.8
82000 almost merge 7834
82000 almost hybrid 5674.8
82100 almost merge 7819.6
82100 almost hybrid 5708
82200 almost merge 7861.8
82200 almost hybrid 5677.8
82300 almost merge 7867
82300 almost hybrid 5622.4
82400 almost merge 7838.4
82400 almost hybrid 5607
82500 almost merge 7876.8
82500 almost hybrid 5698.4
82600 almost merge 7981
82600 almost hybrid 5711.6
82700 almost merge 7961
82700 almost hybrid 5682.6
82800 almost merge 7870
82800 almost hybrid 5637.2
82900 almost merge 7873.8
82900 almost hybrid 5647
83000 almost merge 7892.8
83000 almost hybrid 5851.6
83100 almost merge 8017.6
83100 almost hybrid 5658
83200 almost merge 7914.6
83200 almost hybrid 5669.4
83300 almost merge 7940
83300 almost hybrid 5681
83400 almost merge 7935.8
83400 almost hybrid 5829.4
83500 almost merge 8035.4
83500 almost hybrid 5759.4
83600 almost merge 8017.8
83600 almost hybrid 5766.6
83700 almost merge 8045
83700 almost hybrid 5771.8
83800 almost merge 8021
83800 almost hybrid 5705.8
83900 almost merge 8152
83900 almost hybrid 5761
84000 almost merge 7996.6
84000 almost hybrid 5728
84100 almost merge 8036
84100 almost hybrid 5825
84200 almost merge 8081.8
84200 almost hybrid 5750
84300 almost merge 8158.6
84300 almost hybrid 5758.6
84400 almost merge 8053.6
84400 almost hybrid 5788.6
84500 almost merge 8212.4
84500 almost hybrid 5908.8
84600 almost merge 8317.2
84600 almost hybrid 5879.6
84700 almost merge 8402.6
84700 almost hybrid 5930.6
84800 almost merge 8294.4
84800 almost hybrid 5937.6
84900 almost merge 8310.2
84900 almost hybrid 5889
85000 almost merge 8324.8
85000 almost hybrid 5968.4
85100 almost merge 8278.4
85100 almost hybrid 6089.6
85200 almost merge 8478.8
85200 almost hybrid 5890.6
85300 almost merge 8176
85300 almost hybrid 5866.8
85400 almost merge 8180
85400 almost hybrid 5815.2
85500 almost merge 8172.4
85500 almost hybrid 5975.6
85600 almost merge 8279.2
85600 almost hybrid 5856.4
85700 almost merge 8190.6
85700 almost hybrid 5842.8
85800 almost merge 8278.8
85800 almost hybrid 5912.8
85900 almost merge 8289.4
85900 almost hybrid 5954.8
86000 almost merge 8327.8
86000 almost hybrid 5937.4
86100 almost merge 8295
86100 almost hybrid 5941.6
86200 almost merge 8282.4
86200 almost hybrid 5872.4
86300 almost merge 8297
86300 almost hybrid 5955.4
86400 almost merge 8432.4
86400 almost hybrid 5903
86500 almost merge 8262.2
86500 almost hybrid 5898.8
86600 almost merge 8373.6
86600 almost hybrid 5983.2
86700 almost merge 8410.2
86700 almost hybrid 5915.8
86800 almost merge 8476.8
86800 almost hybrid 5919
86900 almost merge 8329
86900 almost hybrid 5919.4
87000 almost merge 8323.4
87000 almost hybrid 5924.8
87100 almost merge 8328.4
87100 almost hybrid 5930
87200 almost merge 8550.2
87200 almost hybrid 5980.4
87300 almost merge 8365.8
87300 almost hybrid 5943.6
87400 almost merge 8353.4
87400 almost hybrid 5940.6
87500 almost merge 8372.8
87500 almost hybrid 6036.8
87600 almost merge 8756.4
87600 almost hybrid 6029.2
87700 almost merge 8393.6
87700 almost hybrid 6052
87800 almost merge 8528.2
87800 almost hybrid 6052.2
87900 almost merge 8429
87900 almost hybrid 5986.8
88000 almost merge 8590.8
88000 almost hybrid 6014.2
88100 almost merge 8402.8
88100 almost hybrid 5992.6
88200 almost merge 8408
88200 almost hybrid 5989.6
88300 almost merge 8434
88300 almost hybrid 6012.4
88400 almost merge 8583.4
88400 almost hybrid 6331.8
88500 almost merge 8587.8
88500 almost hybrid 6573.8
88600 almost merge 8477.2
88600 almost hybrid 6087.6
88700 almost merge 8470
88700 almost hybrid 6052.4
88800 almost merge 8603
88800 almost hybrid 6128.2
88900 almost merge 8575.8
88900 almost hybrid 6046.2
89000 almost merge 8539
89000 almost hybrid 6067.8
89100 almost merge 8553.4
89100 almost hybrid 6074
89200 almost merge 8685.4
89200 almost hybrid 6127
89300 almost merge 8511.4
89300 almost hybrid 6079.6
89400 almost merge 8657.6
89400 almost hybrid 6082.8
89500 almost merge 8551.2
89500 almost hybrid 6104
89600 almost merge 8750.4
89600 almost hybrid 6188.6
89700 almost merge 8680.6
89700 almost hybrid 6246.6
89800 almost merge 8698.6
89800 almost hybrid 6106.4
89900 almost merge 8615.2
89900 almost hybrid 6136.8
90000 almost merge 8744.8
90000 almost hybrid 6202.2
90100 almost merge 8735.6
90100 almost hybrid 6202.4
90200 almost merge 8708.4
90200 almost hybrid 6126.2
90300 almost merge 8698
90300 almost hybrid 6138
90400 almost merge 8841.6
90400 almost hybrid 6254.6
90500 almost merge 8874.4
90500 almost hybrid 6260.6
90600 almost merge 8823.8
90600 almost hybrid 6246.4
90700 almost merge 8849.6
90700 almost hybrid 6249.2
90800 almost merge 8912.4
90800 almost hybrid 6184.2
90900 almost merge 8776.4
90900 almost hybrid 6196.8
91000 almost merge 8811.2
91000 almost hybrid 6217.4
91100 almost merge 8833.4
91100 almost hybrid 8813.8
91200 almost merge 11986.4
91200 almost hybrid 6323.2
91300 almost merge 8888.2
91300 almost hybrid 6299.2
91400 almost merge 9183
91400 almost hybrid 6259
91500 almost merge 8837.4
91500 almost hybrid 6219.8
91600 almost merge 8977
91600 almost hybrid 6241.4
91700 almost merge 8860
91700 almost hybrid 6334.8
91800 almost merge 9049.8
91800 almost hybrid 6276.8
91900 almost merge 9132.8
91900 almost hybrid 6307.4
92000 almost merge 8831.2
92000 almost hybrid 6308.8
92100 almost merge 8833.6
92100 almost hybrid 6294.2
92200 almost merge 8891.4
92200 almost hybrid 6217.8
92300 almost merge 8885
92300 almost hybrid 6374.6
92400 almost merge 8849.2
92400 almost hybrid 6210.4
92500 almost merge 8929.2
92500 almost hybrid 6287.2
92600 almost merge 9015.6
92600 almost hybrid 6337.4
92700 almost merge 8977
92700 almost hybrid 6485.4
92800 almost merge 8880.8
92800 almost hybrid 6398
92900 almost merge 9085.2
92900 almost hybrid 6251.2
93000 almost merge 8977.4
93000 almost hybrid 6378.2
93100 almost merge 8991.4
93100 almost hybrid 6381
93200 almost merge 9087.6
93200 almost hybrid 6435.2
93300 almost merge 9064.2
93300 almost hybrid 6327.4
93400 almost merge 8983.8
93400 almost hybrid 6435.4
93500 almost merge 9038.4
93500 almost hybrid 6397
93600 almost merge 9059.6
93600 almost hybrid 6388.2
93700 almost merge 9131.2
93700 almost hybrid 6565.8
93800 almost merge 9054.2
93800 almost hybrid 6371.2
93900 almost merge 9057.4
93900 almost hybrid 6375.8
94000 almost merge 9015.4
94000 almost hybrid 6426.8
94100 almost merge 9034.4
94100 almost hybrid 6383.6
94200 almost merge 9090.8
94200 almost hybrid 6364.2
94300 almost merge 9247.2
94300 almost hybrid 6451.8
94400 almost merge 9116.6
94400 almost hybrid 6452.8
94500 almost merge 9160.2
94500 almost hybrid 6868.4
94600 almost merge 9077.2
94600 almost hybrid 6487.8
94700 almost merge 9151
94700 almost hybrid 6448.2
94800 almost merge 9301
94800 almost hybrid 6519.6
94900 almost merge 9129.6
94900 almost hybrid 6469.8
95000 almost merge 9221
95000 almost hybrid 6530.8
95100 almost merge 9433
95100 almost hybrid 6570.6
95200 almost merge 9357.6
95200 almost hybrid 6585.2
95300 almost merge 9320.8
95300 almost hybrid 6576.4
95400 almost merge 9450.4
95400 almost hybrid 6631
95500 almost merge 9281
95500 almost hybrid 6600
95600 almost merge 9319.8
95600 almost hybrid 6578.8
95700 almost merge 9457.6
95700 almost hybrid 6590.6
95800 almost merge 9318.2
95800 almost hybrid 6621.4
95900 almost merge 9319.8
95900 almost hybrid 6574
96000 almost merge 9329.6
96000 almost hybrid 6728.4
96100 almost merge 9403.2
96100 almost hybrid 6646
96200 almost merge 9400.2
96200 almost hybrid 6557.4
96300 almost merge 9343.6
96300 almost hybrid 6607.6
96400 almost merge 9491
96400 almost hybrid 6640.2
96500 almost merge 9408
96500 almost hybrid 6613.2
96600 almost merge 9375.8
96600 almost hybrid 6597
96700 almost merge 9341.4
96700 almost hybrid 6833
96800 almost merge 9565.8
96800 almost hybrid 6711.8
96900 almost merge 9442.6
96900 almost hybrid 6714.4
97000 almost merge 9409.4
97000 almost hybrid 6646.4
97100 almost merge 9587.2
97100 almost hybrid 6694.4
97200 almost merge 9425.2
97200 almost hybrid 6668.2
97300 almost merge 9494
97300 almost hybrid 6651.8
97400 almost merge 9485.2
97400 almost hybrid 6715
97500 almost merge 9481
97500 almost hybrid 6665.2
97600 almost merge 9480.4
97600 almost hybrid 6701.2
97700 almost merge 9443
97700 almost hybrid 6686
97800 almost merge 9595.8
97800 almost hybrid 6710.6
97900 almost merge 9513.2
97900 almost hybrid 6710.2
98000 almost merge 9512.4
98000 almost hybrid 6691
98100 almost merge 9638.8
98100 almost hybrid 6726.8
98200 almost merge 9569
98200 almost hybrid 6726.8
98300 almost merge 9552.8
98300 almost hybrid 6738.4
98400 almost merge 9526.2
98400 almost hybrid 6866.4
98500 almost merge 9519
98500 almost hybrid 6795
98600 almost merge 9605.4
98600 almost hybrid 6796.2
98700 almost merge 9676
98700 almost hybrid 6931.6
98800 almost merge 9730.6
98800 almost hybrid 6814
98900 almost merge 9638.6
98900 almost hybrid 6815.4
99000 almost merge 9668
99000 almost hybrid 6816
99100 almost merge 9844.6
99100 almost hybrid 6773.8
99200 almost merge 9693.8
99200 almost hybrid 6805.8
99300 almost merge 9661.4
99300 almost hybrid 6851
99400 almost merge 9722
99400 almost hybrid 7109.2
99500 almost merge 9870.2
99500 almost hybrid 6905.4
99600 almost merge 9704
99600 almost hybrid 6841.8
99700 almost merge 9680.8
99700 almost hybrid 6834.8
99800 almost merge 9834.8
99800 almost hybrid 6880.6
99900 almost merge 9697.6
99900 almost hybrid 6851
100000 almost merge 9745
100000 almost hybrid 6821.8
